Notice Date,Date Received,Eviction Category,Cause,Address,City,Zip,Bedroom,Notice Type,Apn,Council District,Rent Owed
3/6/23,3/8/23,At-Fault,Non-payment of rent,7950 W Sunset Blvd,Los Angeles,90046,1,3 Day,5554003015,13,"$6,864.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1480 Vine St,Los Angeles,90028,1,3 Day,5546025029,13,"$4,280.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1619 N La Brea Ave,Los Angeles,90028,1,3 Day,5548008066,4,"$3,203.00 "
3/6/23,3/8/23,At-Fault,Non-payment of rent,7950 West Sunset,Los Angeles,90046,1,3 Day,5554003055,13,"$6,740.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1619 N La Brea Ave,Los Angeles,90028,1,3 Day,5548008066,4,"$3,085.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,2019 W Temple St,Los Angeles,90026,1,3 Day,5157023010,13,"$2,266.22 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1480 Vine St,Los Angeles,90028,1,3 Day,5546025029,13,"$5,363.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,6721 Leland Way,Los Angeles,90028,1,3 Day,5547022020,13,"$3,390.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,1360 S Figueroa St b621,Los Angeles,90015,1,3 Day,5134010024,14,$0.00 
3/8/23,3/8/23,At-Fault,Non-payment of rent,11136 Chandler Blvd,Los Angeles,91601,,3 Day,2350015115,2,$748.00 
3/8/23,3/8/23,At-Fault,Non-payment of rent,7717 Ventura Canyon Ave,Los Angeles,91402,1,3 Day,2214025028,6,"$2,070.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1480 Vine St,Los Angeles,90028,1,3 Day,5546025029,13,"$4,825.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,1538 N Martel Ave,Los Angeles,90046,,3 Day,5550017023,4,"$2,058.00 "
3/2/23,3/8/23,At-Fault,Non-payment of rent,1420 N Detroit St,Los Angeles,90046,2,3 Day,5548017041,13,"$7,950.00 "
3/6/23,3/8/23,At-Fault,Non-payment of rent,7950 West Sunset,Los Angeles,90046,1,3 Day,5554003055,13,"$4,928.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,1538 N Martel Ave,Los Angeles,90046,1,3 Day,5550017023,4,"$2,302.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,6709 Selma Ave,Los Angeles,90028,2,3 Day,5547014045,13,"$89,832.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,1538 N Martel Ave,Los Angeles,90046,2,3 Day,5550017023,4,"$3,085.00 "
3/6/23,3/8/23,At-Fault,Non-payment of rent,7950 West Sunset,Los Angeles,90046,1,3 Day,5554003055,13,"$6,510.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,11136 Chander Blvd,Los Angeles,91601,,3 Day,2350015115,2,"$4,620.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1480 Vine St,Los Angeles,90028,1,3 Day,5546025029,13,"$5,025.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,15556 Vanowen St,Los Angeles,91406,,3 Day,2234005016,6,"$1,964.80 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,11136 Chandler,Los Angeles,91601,,3 Day,2350015115,2,"$6,280.73 "
3/2/23,3/8/23,At-Fault,Non-payment of rent,141 S Berendo St,Los Angeles,90004,1,3 Day,5518023024,10,"$9,999.99 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1480 Vine St,Los Angeles,90028,1,3 Day,5546025029,13,"$2,685.66 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,11136 Chandler Blvd,Los Angeles,91601,,3 Day,2350015115,2,"$2,750.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,1,3 Day,5077013041,10,"$3,100.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,11136 Chandler Blvd,Los Angeles,91601,,3 Day,2350015115,2,"$2,405.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1480 Vine St,Los Angeles,90028,2,3 Day,5546025029,13,"$22,494.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,6709 Selma Ave,Los Angeles,90028,2,3 Day,5547014045,13,"$31,696.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,21425 Vanowen St,Los Angeles,91303,2,3 Day,2138011023,3,"$2,767.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,,3 Day,5077013041,10,"$5,278.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,,3 Day,5077013041,10,"$2,685.00 "
3/2/23,3/8/23,At-Fault,Non-payment of rent,187 S Oxford Ave,Los Angeles,90004,1,3 Day,5517006028,10,"$5,010.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,1,3 Day,5077013041,10,"$3,425.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,330 N Westlake Ave,Los Angeles,90026,2,3 Day,5157025048,13,"$7,560.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,1360 S Figueroa St b727,Los Angeles,90015,,3 Day,5134010024,14,$0.00 
3/8/23,3/8/23,At-Fault,Non-payment of rent,6709 Selma Ave,Los Angeles,90028,1,3 Day,5547014045,13,"$49,453.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1331 N Cahuenga Blvd,Los Angeles,90028,1,3 Day,5546017031,13,$0.00 
3/8/23,3/8/23,At-Fault,Non-payment of rent,401 S Detroit St,Los Angeles,90036,,3 Day,5508005028,5,"$5,668.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,11135 Weddington St,Los Angeles,91601,1,3 Day,2350015031,2,"$3,013.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,330 N Westlake Ave,Los Angeles,90026,1,3 Day,5157025048,13,"$1,755.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1331 N Cahuenga Blvd,Los Angeles,90028,1,3 Day,5546017031,13,$0.00 
3/8/23,3/8/23,At-Fault,Non-payment of rent,21425 Vanowen St,Los Angeles,91303,1,3 Day,2138011023,3,"$2,119.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,6709 Selma Ave,Los Angeles,90028,,3 Day,5547014045,13,"$74,918.01 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1331 N Cahuenga Blvd,Los Angeles,90028,1,3 Day,5546017031,13,$0.00 
3/8/23,3/8/23,At-Fault,Non-payment of rent,5100 Riverton Ave,Los Angeles,91601,3,3 Day,2419010027,2,"$5,017.72 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1331 N Cahuenga Blvd,Los Angeles,90028,2,3 Day,5546017031,13,$0.00 
3/7/23,3/8/23,At-Fault,Non-payment of rent,330 N Westlake Ave,Los Angeles,90026,2,3 Day,5157025048,13,"$8,490.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1331 N Cahuenga Blvd,Los Angeles,90028,,3 Day,5546017031,13,$0.00 
3/6/23,3/8/23,At-Fault,Non-payment of rent,7524 Sepulveda Blvd,Los Angeles,91405,,3 Day,2221004022,6,$755.40 
3/8/23,3/8/23,At-Fault,Non-payment of rent,21425 Vanowen St,Los Angeles,91303,2,3 Day,2138011023,3,"$3,077.00 "
3/6/23,3/8/23,At-Fault,Non-payment of rent,7524 Sepulveda Blvd,Los Angeles,91405,1,3 Day,2221004022,6,$217.50 
3/3/23,3/8/23,At-Fault,Non-payment of rent,600 S Detroit St,Los Angeles,90036,,3 Day,5508007027,5,"$4,066.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1331 N Cahuenga Blvd,Los Angeles,90028,1,3 Day,5546017031,13,$0.00 
3/6/23,3/8/23,At-Fault,Non-payment of rent,7524 Sepulveda Blvd,Los Angeles,91405,,3 Day,2221004022,6,"$3,295.40 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,21425 Vanowen St,Los Angeles,91303,2,3 Day,2138011023,3,"$2,803.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,21425 Vanowen St,Los Angeles,91303,,3 Day,2138011023,3,"$2,125.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,5710 W Centinela,Los Angeles,90045,1,3 Day,4103005014,11,"$2,443.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1331 N Cahuenga Blvd,Los Angeles,90028,,3 Day,5546017031,13,$0.00 
3/7/23,3/8/23,At-Fault,Non-payment of rent,1331 N Cahuenga Blvd,Los Angeles,90028,,3 Day,5546017031,13,$0.00 
3/8/23,3/8/23,At-Fault,Non-payment of rent,11135 Weddington St,Los Angeles,91601,,3 Day,2350015031,2,"$20,400.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,21425 Vanowen St,Los Angeles,91303,1,3 Day,2138011023,3,"$2,235.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,11136 Chander Blvd,Los Angeles,91601,,3 Day,2350015115,2,"$3,690.00 "
3/6/23,3/8/23,At-Fault,Non-payment of rent,1211 Sunset Plaza Dr,Los Angeles,90069,2,3 Day,5559004044,4,"$5,500.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,9017 Columbus Ave,Los Angeles,91343,,3 Day,2654004029,7,"$2,500.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,21425 Vanowen St,Los Angeles,91303,1,3 Day,2138011023,3,"$2,477.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,11136 Chandler Blvd,Los Angeles,91601,,3 Day,2350015115,2,"$5,604.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,21425 Vanowen St,Los Angeles,91303,1,3 Day,2138011023,3,"$2,279.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,1,3 Day,5077013041,10,"$6,694.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1331 N Cahuenga Blvd,Los Angeles,90028,1,3 Day,5546017031,13,$0.00 
3/8/23,3/8/23,At-Fault,Non-payment of rent,11136 Chandler Blvd,Los Angeles,91601,,3 Day,2350015115,2,"$2,145.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1331 N Cahuenga Blvd,Los Angeles,90028,,3 Day,5546017031,13,$0.00 
3/7/23,3/8/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,,3 Day,5077013041,10,"$2,244.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,,3 Day,5077013041,10,"$2,279.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1331 N Cahuenga Blvd,Los Angeles,90028,,3 Day,5546017031,13,$0.00 
3/7/23,3/8/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,,3 Day,5077013041,10,"$2,455.16 "
3/6/23,3/8/23,At-Fault,Non-payment of rent,6245 Wilshire Blvd,Los Angeles,90048,,3 Day,5510027014,5,"$2,800.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,5780 W Centinela,Los Angeles,90045,2,3 Day,4103005014,11,"$2,605.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,5780 W Centinela,Los Angeles,90045,2,3 Day,4103005014,11,"$2,684.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,17171 Roscoe Blvd,Los Angeles,91325,1,3 Day,2690017102,12,"$1,484.22 "
3/6/23,3/8/23,At-Fault,Non-payment of rent,6245 Wilshire Blvd,Los Angeles,90048,2,3 Day,5510027014,5,"$7,667.00 "
3/6/23,3/8/23,At-Fault,Non-payment of rent,6245 Wilshire Blvd,Los Angeles,90048,1,3 Day,5510027014,5,"$4,058.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,5057 Kester Ave,Los Angeles,91403,2,3 Day,2263012052,4,"$4,541.75 "
3/6/23,3/8/23,At-Fault,Non-payment of rent,6245 Wilshire Blvd,Los Angeles,90048,,3 Day,5510027014,5,"$1,694.50 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,5710 W Centinela,Los Angeles,90045,1,3 Day,4103005014,11,"$2,781.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,1,3 Day,5077013041,10,"$6,828.00 "
3/6/23,3/8/23,At-Fault,Non-payment of rent,6245 Wilshire Blvd,Los Angeles,90048,,3 Day,5510027014,5,"$17,035.24 "
3/6/23,3/8/23,At-Fault,Non-payment of rent,6245 Wilshire Blvd,Los Angeles,90048,,3 Day,5510027014,5,"$5,473.00 "
3/6/23,3/8/23,At-Fault,Non-payment of rent,6245 Wilshire Blvd,Los Angeles,90048,2,3 Day,5510027014,5,"$8,238.00 "
3/6/23,3/8/23,At-Fault,Non-payment of rent,6245 Wilshire Blvd,Los Angeles,90048,,3 Day,5510027014,5,"$12,428.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,3467 W Florence Ave,Los Angeles,90043,1,3 Day,4006034013,8,"$2,448.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,333 S Catalina St,Los Angeles,90020,2,3 Day,5502005054,10,"$2,950.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,8525 Tobias Ave,Los Angeles,91402,1,3 Day,2653017051,6,"$3,672.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,333 S Catalina St,Los Angeles,90020,2,3 Day,5502005054,10,"$2,891.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,5720 W Centinela,Los Angeles,90045,2,3 Day,4103005014,11,"$7,214.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,333 S Catalina St,Los Angeles,90020,2,3 Day,5502005054,10,"$2,449.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,5740 W Centinela,Los Angeles,90045,2,3 Day,4103005014,11,"$7,194.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,5780 W Centinela,Los Angeles,90045,2,3 Day,4103005014,11,"$7,010.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,600 S Detroit St,Los Angeles,90036,2,3 Day,5508007027,5,"$3,386.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,5780 W Centinela,Los Angeles,90045,1,3 Day,4103005014,11,"$5,258.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,333 S Catalina St,Los Angeles,90020,2,3 Day,5502005054,10,"$2,431.00 "
3/3/23,3/8/23,At-Fault,Non-payment of rent,2053 Kerwood Ave,Los Angeles,90025,4,3 Day,4319012054,5,"$35,026.22 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,11179 Weddington St,Los Angeles,91601,,3 Day,2350015115,2,"$1,026.56 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,5730 W Centinela,Los Angeles,90045,1,3 Day,4103005014,11,"$4,653.63 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,8525 Tobias Ave,Los Angeles,91402,1,3 Day,2653017051,6,"$1,853.22 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,5740 W Centinela,Los Angeles,90045,1,3 Day,4103005014,11,"$4,562.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,1355 Flower St a701,Los Angeles,90015,,3 Day,5134010025,14,$0.00 
3/8/23,3/8/23,At-Fault,Non-payment of rent,400 S Detroit St,Los Angeles,90036,,3 Day,5508006027,5,"$2,768.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,1420 S Figueroa St c423,Los Angeles,90015,1,3 Day,5134009021,14,$0.00 
3/8/23,3/8/23,At-Fault,Non-payment of rent,1801 1/2 Park Dr,Los Angeles,90026,1,3 Day,5415011010,13,"$1,850.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,8522 Glenoaks Blvd,Los Angeles,91352,1,3 Day,2404009017,2,"$1,319.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,1775 Orchid Ave,Los Angeles,90028,0,3 Day,5548005007,13,"$3,781.98 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,777 S. Westmoreland Ave,Los Angeles,90005,0,3 Day,5077018010,1,"$2,690.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,1782 Orchid Ave,Los Angeles,90028,0,3 Day,5548005008,13,"$5,500.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,847 S. alvarado,Los Angeles,90057,0,3 Day,5141021007,1,"$2,400.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1778 Orchid Ave,Los Angeles,90028,0,3 Day,5548005007,13,"$4,649.70 "
3/6/23,3/8/23,At-Fault,Non-payment of rent,1540 Formosa Ave,Los Angeles,90046,1,3 Day,5548011023,4,$580.00 
3/7/23,3/8/23,At-Fault,Non-payment of rent,847 S. Alvarado,Los Angeles,90057,0,3 Day,5141021007,1,"$2,400.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1233 Santee St,Los Angeles,90015,,3 Day,5145028018,14,"$6,000.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,11135 Weddington St,Los Angeles,91601,,3 Day,2350015031,2,"$2,495.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,11135 Weddington St,Los Angeles,91601,,3 Day,2350015031,2,"$1,900.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,11135 Weddington St,Los Angeles,91601,,3 Day,2350015031,2,"$2,550.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,1420 S Figueroa St c526,Los Angeles,90015,1,3 Day,5134009021,14,$0.00 
3/8/23,3/8/23,At-Fault,Non-payment of rent,11135 Weddington St,Los Angeles,91601,1,3 Day,2350015031,2,"$3,002.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,8525 Tobias Ave,Los Angeles,91402,1,3 Day,2653017051,6,"$3,525.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,8525 Tobias Ave,Los Angeles,91402,,3 Day,2653017051,6,"$13,986.60 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,400 S Detroit St,Los Angeles,90036,1,3 Day,5508006027,5,"$2,604.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,8525 Tobias Ave,Los Angeles,91402,1,3 Day,2653017051,6,"$10,125.53 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,11136 Chandler Blvd,Los Angeles,91601,,3 Day,2350015115,2,"$2,630.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,8525 Tobias Ave,Los Angeles,91402,1,3 Day,2653017051,6,"$5,298.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,8525 Tobias Ave,Los Angeles,91402,1,3 Day,2653017051,6,"$10,147.01 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,11136 Chandler Blvd,Los Angeles,91601,1,3 Day,2350015115,2,"$2,614.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,150 S Alvarado St,Los Angeles,90057,1,3 Day,5154006009,1,$609.00 
3/4/23,3/8/23,At-Fault,Non-payment of rent,2244 W Adams Blvd,Los Angeles,90018,,3 Day,5052016005,10,"$2,700.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,326 S Normandie Ave,Los Angeles,90020,1,3 Day,5502002004,10,"$1,890.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,400 S Detroit St,Los Angeles,90036,2,3 Day,5508006027,5,"$2,549.16 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,4646 Los Feliz Blvd,Los Angeles,90027,1,3 Day,5590004023,4,"$1,184.20 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,11136 Chandler Blvd,Los Angeles,91601,,3 Day,2350015115,2,"$1,811.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,5356 Lexington Ave,Los Angeles,90029,,3 Day,5537007001,13,"$2,189.58 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,417 S Hill St,Los Angeles,90013,2,3 Day,5149027016,14,"$2,725.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,5610 Camellia Ave,Los Angeles,91601,1,3 Day,2338028034,2,"$24,695.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,810 Flower St,Los Angeles,90017,2,3 Day,5144020040,14,"$6,973.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,612 S Cochran Ave,Los Angeles,90036,2,3 Day,5508009028,5,"$2,367.28 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,417 S Hill St,Los Angeles,90013,1,3 Day,5149027016,14,"$1,818.00 "
3/6/23,3/8/23,At-Fault,Non-payment of rent,110 S Sweetzer Ave,Los Angeles,90048,2,3 Day,5511018024,5,"$8,937.13 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,417 S Hill St,Los Angeles,90013,2,3 Day,5149027016,14,"$3,800.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,417 S Hill St,Los Angeles,90013,2,3 Day,5149027016,14,"$2,420.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,756 S Normandie Ave,Los Angeles,90005,,3 Day,5094005013,10,"$1,569.20 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,7077 Willoughby Ave,Los Angeles,90038,1,3 Day,5531015009,13,$0.00 
3/8/23,3/8/23,At-Fault,Non-payment of rent,417 S Hill St,Los Angeles,90013,1,3 Day,5149027016,14,"$2,430.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,5610 Camellia Ave,Los Angeles,91601,1,3 Day,2338028034,2,"$24,695.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,401 S Detroit St,Los Angeles,90036,,3 Day,5508005028,5,"$2,321.57 "
3/5/23,3/8/23,At-Fault,Non-payment of rent,6500 Yucca St,Los Angeles,90028,1,3 Day,5547007001,13,"$2,459.64 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,810 Flower St,Los Angeles,90017,1,3 Day,5144020040,14,"$5,762.00 "
3/5/23,3/8/23,At-Fault,Non-payment of rent,6500 Yucca St,Los Angeles,90028,1,3 Day,5547007001,13,"$1,842.66 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,1443 N Ave 47,Los Angeles,90042,1,3 Day,5474028013,1,"$1,405.00 "
3/5/23,3/8/23,At-Fault,Non-payment of rent,6500 Yucca St,Los Angeles,90028,2,3 Day,5547007001,13,"$2,850.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,4646 Los Feliz Blvd,Los Angeles,90027,1,3 Day,5590004023,4,"$2,275.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,400 S Detroit St,Los Angeles,90036,,3 Day,5508006027,5,"$1,830.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,810 Flower St,Los Angeles,90017,1,3 Day,5144020040,14,"$4,928.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,4646 Los Feliz Blvd,Los Angeles,90027,1,3 Day,5590004023,4,"$2,775.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,4261 Degnan Blvd,Los Angeles,90008,1,3 Day,5024014014,10,"$9,030.00 "
3/5/23,3/8/23,At-Fault,Non-payment of rent,6500 Yucca St,Los Angeles,90028,1,3 Day,5547007001,13,"$1,950.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,14955 Saticoy St,Los Angeles,91405,2,3 Day,2209038048,6,"$2,261.03 "
3/5/23,3/8/23,At-Fault,Non-payment of rent,6500 Yucca St,Los Angeles,90028,2,3 Day,5547007001,13,"$2,955.70 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,810 Flower St,Los Angeles,90017,1,3 Day,5144020040,14,"$2,916.00 "
3/6/23,3/8/23,At-Fault,Non-payment of rent,1635 N Martel Ave,Los Angeles,90046,2,3 Day,5550015024,4,"$5,861.92 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,4221 Leimert Blvd,Los Angeles,90008,1,3 Day,5024021027,10,"$5,493.23 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,4223 Leimert Blvd,Los Angeles,90008,1,3 Day,5024021027,10,"$1,815.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,616 Masselin Ave,Los Angeles,90036,2,3 Day,5508014028,5,"$6,716.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,2,3 Day,5077013041,10,"$4,660.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,7077 Willoughby Ave,Los Angeles,90038,,3 Day,5531015009,13,$0.00 
3/7/23,3/8/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,1,3 Day,5077013041,10,"$15,438.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,14955 Saticoy St,Los Angeles,91405,2,3 Day,2209038048,6,"$2,616.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,3435 Stocker St,Los Angeles,90008,1,3 Day,5024012002,10,"$1,789.00 "
3/5/23,3/8/23,At-Fault,Non-payment of rent,6500 Yucca St,Los Angeles,90028,1,3 Day,5547007001,13,"$1,695.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,14955 Saticoy St,Los Angeles,91405,1,3 Day,2209038048,6,"$8,240.83 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,5200 Wilshire Blvd,Los Angeles,90036,1,3 Day,5507024010,4,"$3,853.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1847 W Florence Ave,Los Angeles,90047,3,3 Day,6016036006,8,$0.00 
3/7/23,3/8/23,At-Fault,Non-payment of rent,14955 Saticoy St,Los Angeles,91405,2,3 Day,2209038048,6,"$12,715.62 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,1,3 Day,5077013041,10,"$3,352.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,1541 N Formosa Ave,Los Angeles,90046,1,3 Day,5548010003,4,"$14,234.91 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,427 W 53rd St,Los Angeles,90037,3,3 Day,5001034012,9,$0.00 
3/7/23,3/8/23,At-Fault,Non-payment of rent,14955 Saticoy St,Los Angeles,91405,2,3 Day,2209038048,6,"$5,797.52 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,6253 S La Brea Ave,Los Angeles,90056,,3 Day,4002022016,11,"$2,766.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,14955 Saticoy St,Los Angeles,91405,1,3 Day,2209038048,6,"$6,300.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,2801 Sunset Pl,Los Angeles,90005,,3 Day,5077013041,10,$737.74 
3/7/23,3/8/23,At-Fault,Non-payment of rent,6241 S La Brea Ave,Los Angeles,90056,1,3 Day,4002022012,11,"$13,830.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,1420 S Figueroa St c727,Los Angeles,90015,1,3 Day,5134009021,14,$0.00 
3/8/23,3/8/23,At-Fault,Non-payment of rent,1420 S Figueroa St c417,Los Angeles,90015,1,3 Day,5134009021,14,$0.00 
3/7/23,3/8/23,At-Fault,Non-payment of rent,6245 S La Brea Ave,Los Angeles,90056,1,3 Day,4002022012,11,"$4,863.55 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,269 S Mariposa Ave,Los Angeles,90004,1,3 Day,5518007026,13,"$2,040.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,12730 Pacific Ave,Los Angeles,90066,1,3 Day,4236017033,11,"$2,085.00 "
3/8/23,3/8/23,At-Fault,Non-payment of rent,269 S Mariposa Ave,Los Angeles,90004,1,3 Day,5518007026,13,"$2,334.00 "
3/7/23,3/8/23,At-Fault,Non-payment of rent,17171 Roscoe Blvd,Los Angeles,91325,1,3 Day,2690017102,12,"$1,667.04 "
