OBJECTID,GEOID,County,City,TotalPop,LowInc_PEC,POC_PEC,VulAge_PEC,PWD_PEC,LEP_PEC,LVTA_PEC,HHCostB_PEC,NoHS_PEC,SinParHH_PEC,OthPriorityPops,YEAR,GlobalID,created_user,created_date,last_edited_user,last_edited_date
1809,06059074806,Orange,Santa Ana,5276,1,1,1,0,1,0,0,1,0,3,2023,{8F8E22BA-A31E-4E06-8D7E-E056516E8141},,,,
1810,06037407602,Los Angeles,La Puente,4311,1,1,1,0,0,1,0,1,1,4,2023,{697DD11F-966D-47D1-8C39-CA1B255A5A76},,,,
1811,06059074901,Orange,Santa Ana,8765,1,1,1,1,1,0,1,1,1,6,2023,{BBEAAEB9-1478-4066-9820-7C16D2E75E4B},,,,
1812,06059074902,Orange,Santa Ana,6312,1,1,1,0,1,0,0,1,0,3,2023,{2DEBFE46-143F-4716-9222-1EC2EEF63C9F},,,,
1813,06037190201,Los Angeles,Los Angeles,2928,1,0,0,1,1,0,1,0,0,3,2023,{6A1241A7-4B5D-4063-B2AC-400AB7100908},,,,
1814,06059086802,Orange,Anaheim,5823,1,1,0,0,1,1,0,1,1,4,2023,{D1AE1669-C0E9-48E1-98F0-0F6FEC23C013},,,,
1815,06059086901,Orange,Anaheim,8288,1,1,1,1,1,1,1,1,1,7,2023,{3A662F32-CCE4-442B-B7D2-68A1E32FF745},,,,
1816,06059086902,Orange,Anaheim,6213,1,1,1,1,1,0,1,1,1,6,2023,{1CCC93BC-BB0B-4F44-9020-B4EAD30A6D11},,,,
1817,06059086803,Orange,Anaheim,8386,1,1,1,1,1,0,1,1,1,6,2023,{4BFFC004-B875-41FC-A45D-E4EED23271AF},,,,
1818,06059086903,Orange,Anaheim,6474,1,1,1,1,1,0,1,1,1,6,2023,{624172D7-0873-4B3E-AE8A-AB22D1CB88A2},,,,
1819,06059088601,Orange,Garden Grove,7481,1,1,0,1,1,1,1,1,1,6,2023,{D6E1464F-19E0-48F8-93CF-F9874C930973},,,,
1820,06059088602,Orange,Garden Grove,4471,1,1,0,1,1,1,1,1,1,6,2023,{54C37E72-A811-4AC8-8B2B-83EE95FF7FB7},,,,
1821,06059088502,Orange,Garden Grove,5252,1,1,1,1,1,0,1,1,1,6,2023,{3BA4DAB1-92A8-4A1B-936D-4436EEA8430A},,,,
1822,06059088903,Orange,Garden Grove,8643,1,1,1,1,1,0,1,1,1,6,2023,{9E25E711-00D8-46BE-B1D5-69B185D097F0},,,,
1823,06059088904,Orange,Westminster,4890,1,1,1,1,1,0,1,1,0,5,2023,{468D1D33-A692-43F7-9D29-BA2A393AC302},,,,
1824,06059088905,Orange,Westminster,4939,1,1,1,1,1,0,1,1,0,5,2023,{8B6DA877-4201-4D1E-A850-7FFD6A27099C},,,,
1825,06059088902,Orange,Garden Grove,5543,1,1,0,1,1,0,1,1,0,4,2023,{2411EFFB-D051-44F0-A6AA-A593AA29989A},,,,
1826,06059099247,Orange,Santa Ana,2836,1,1,0,1,1,0,0,1,0,3,2023,{72BBB324-6670-4C0A-85C4-0D7BBC707A20},,,,
1827,06059099248,Orange,Santa Ana,5343,1,1,1,1,1,0,1,1,1,6,2023,{1E817CFB-6033-49CC-AECE-D09CEF0A75BF},,,,
1828,06059099249,Orange,Santa Ana,3870,1,1,1,0,1,0,1,1,0,4,2023,{542A8CA3-6950-43DE-A3B6-391AC417CFA8},,,,
1829,06059110110,Orange,Cypress,5306,1,1,1,1,1,1,1,1,1,7,2023,{BDAFDC77-3BEE-4D60-91DE-04490E2E2557},,,,
1830,06059074406,Orange,Santa Ana,3581,1,1,1,0,1,0,1,1,1,5,2023,{5468244F-1A28-4352-8808-19F6F7199E58},,,,
1831,06059074408,Orange,Tustin,5635,1,1,1,0,1,0,1,1,1,5,2023,{6780E98B-6752-45B3-A651-00AAA0CE262C},,,,
1832,06065043601,Riverside,San Jacinto,5599,1,1,1,1,0,1,1,1,1,6,2023,{4EF54B9F-77F0-4F37-9899-ACBB45C13B4D},,,,
1833,06059074502,Orange,Santa Ana,5523,1,1,1,0,1,0,1,1,1,5,2023,{1DB995D9-0D24-4495-830E-B39118E28BEA},,,,
1834,06059075002,Orange,Santa Ana,7808,1,1,1,0,1,0,1,1,1,5,2023,{D28CE118-7F83-4C0E-A17D-C430748E0A36},,,,
1835,06059075003,Orange,Santa Ana,7219,1,1,1,0,1,0,1,1,1,5,2023,{F6F84036-FDE4-4FCF-B457-A1346EC2681F},,,,
1836,06059075811,Orange,Orange,3216,1,1,1,0,0,1,1,1,1,5,2023,{E8DA2134-0949-4EB8-B2BF-E05E3A5AC4DA},,,,
1837,06059075812,Orange,Orange,5969,1,1,1,0,0,1,1,1,1,5,2023,{15251FE8-E585-43D3-8C1B-15342AE48075},,,,
1838,06059075816,Orange,Orange,3254,1,1,1,1,0,1,1,1,1,6,2023,{7EDA5BCB-9D90-49D7-8CD2-0B3E5BDF0A4B},,,,
1839,06059088701,Orange,Garden Grove,6134,1,1,1,0,1,1,1,1,1,6,2023,{9367902A-7911-4739-9923-C41280884429},,,,
1840,06059088801,Orange,Garden Grove,7657,1,1,0,1,1,0,1,1,1,5,2023,{FD2C2E32-9875-4CD0-9715-72EA9F299481},,,,
1841,06037199120,Los Angeles,Los Angeles,4023,1,1,1,0,1,0,1,1,1,5,2023,{9166E5DB-EE82-4B40-A433-6BC00EC09175},,,,
1842,06037199201,Los Angeles,Los Angeles,3686,1,1,1,0,1,0,0,1,0,3,2023,{029CE558-EFCD-4710-8150-C1AF8B863042},,,,
1843,06037199202,Los Angeles,Los Angeles,2807,1,1,1,1,1,0,1,1,0,5,2023,{8DC35E71-3AA6-4211-AD03-BC981F26A003},,,,
1844,06037199300,Los Angeles,Los Angeles,4288,0,1,1,1,1,1,0,1,0,5,2023,{145C49F8-31A2-4486-8E92-11A07BDC4209},,,,
1845,06111000400,Ventura,Unincorporated,6305,1,1,1,0,1,1,1,1,0,5,2023,{F12E15B0-3DB6-436D-862F-1073AD794653},,,,
1846,06037199400,Los Angeles,Los Angeles,4962,1,1,1,0,1,0,1,1,0,4,2023,{5CBD2F30-EBDB-4130-A0CF-4D26BE4C7CB9},,,,
1847,06037199700,Los Angeles,Los Angeles,2940,1,1,1,1,1,0,1,1,0,5,2023,{8E451166-39B6-4479-88BD-CD8CAA27CC99},,,,
1848,06037199900,Los Angeles,Los Angeles,2540,1,1,1,1,1,0,1,1,0,5,2023,{9C04EC6A-D71D-4592-97EA-6CCF886D23F8},,,,
1849,06037201110,Los Angeles,Los Angeles,2331,0,1,1,1,0,0,1,1,0,4,2023,{E4A8F2E8-1872-44D6-A51A-C6B9437E4218},,,,
1850,06111000600,Ventura,Santa Paula,5949,1,1,1,1,1,1,1,1,1,7,2023,{4FFD6A76-DE1C-4665-98A4-29398259DD5B},,,,
1851,06111007901,Ventura,Simi Valley,5322,1,1,1,1,0,0,1,0,0,3,2023,{DB5E0A16-AC6B-4D0F-8A6C-DC63474228E7},,,,
1852,06111000302,Ventura,Unincorporated,8264,1,1,1,1,0,1,0,1,1,5,2023,{AFB98250-DC71-4A55-A492-5F1E29104C69},,,,
1853,06037127104,Los Angeles,Los Angeles,3955,1,0,1,0,1,0,1,1,0,4,2023,{824D3138-5183-4C0F-A7FE-52A76B14862F},,,,
1854,06037127804,Los Angeles,Los Angeles,4823,1,1,1,0,0,0,1,0,1,3,2023,{3E84CFDF-9F87-4AED-8F42-3D7BE70271E1},,,,
1855,06037128102,Los Angeles,Los Angeles,4888,1,1,1,0,1,0,1,1,0,4,2023,{B9F78737-B9EF-4D93-9EFF-A772D84D1D8B},,,,
1856,06037134001,Los Angeles,Los Angeles,3757,1,1,1,0,0,0,1,1,1,4,2023,{74101C29-E04F-4034-A6A1-1E725EFAD250},,,,
1857,06111000500,Ventura,Unincorporated,1844,1,0,1,1,0,1,1,1,1,6,2023,{142A47D7-63C1-4DF0-8779-B677C75428A3},,,,
1858,06059099703,Orange,Westminster,5674,1,1,1,1,1,0,1,1,0,5,2023,{9D4FD537-6B33-490C-9272-F117D61EA640},,,,
1859,06037208802,Los Angeles,Los Angeles,2864,1,1,0,1,1,0,1,0,0,3,2023,{8553BE28-9F7B-4EAF-852E-5192846B70B2},,,,
1860,06037211921,Los Angeles,Los Angeles,2261,1,1,0,0,1,0,1,1,0,3,2023,{29F2FF5A-EE7F-444A-91BF-867E200ACD29},,,,
1861,06037221303,Los Angeles,Los Angeles,2448,1,1,1,0,1,0,1,1,0,4,2023,{8049E2E6-6F02-44EC-81AF-F5C3467932DB},,,,
1862,06111006900,Ventura,Thousand Oaks,4317,1,0,1,1,1,0,1,0,0,4,2023,{B319A34C-CE46-49F1-92EA-242D209A14BE},,,,
1863,06111007000,Ventura,Thousand Oaks,3859,1,1,0,0,1,1,0,1,0,3,2023,{319EB90F-4EC1-42EF-9C3D-420D8B89D4C9},,,,
1864,06037201120,Los Angeles,Los Angeles,4085,1,1,0,0,1,0,0,1,1,3,2023,{423F0AFA-6D31-4523-8FF8-FDE0E9575228},,,,
1865,06037201501,Los Angeles,Los Angeles,5360,1,1,1,1,1,0,0,1,0,4,2023,{0A8E7329-B532-44D9-A33B-303559F28DCA},,,,
1866,06037201503,Los Angeles,Los Angeles,3184,1,1,1,1,1,0,0,1,1,5,2023,{55B07A2E-1B6A-4E03-8EB4-39A336B48275},,,,
1867,06037201504,Los Angeles,Los Angeles,2061,1,1,1,1,0,1,0,1,0,4,2023,{47372B94-86E0-4271-A7DB-E84DFB955C80},,,,
1868,06037201700,Los Angeles,Los Angeles,5029,1,1,0,0,1,0,0,0,0,1,2023,{A3C806FB-FE4D-4AEE-9445-66818C7C5F7F},,,,
1869,06037203100,Los Angeles,Los Angeles,4576,1,1,1,0,1,0,1,1,1,5,2023,{AB4D15C9-B035-482C-A5BC-86EF971C6C87},,,,
1870,06037203300,Los Angeles,Los Angeles,1863,1,1,1,1,1,0,0,1,1,5,2023,{A868F16E-A0C0-464F-A13E-AD847EA83CDC},,,,
1871,06037203500,Los Angeles,Los Angeles,3048,1,1,1,1,1,0,1,1,1,6,2023,{5B37725A-9C56-4BEB-9936-5CCA442F7B45},,,,
1872,06037203710,Los Angeles,Los Angeles,3516,1,1,1,0,1,0,0,1,1,4,2023,{4CBCF1C3-5E00-4110-A3FA-D097F4FC46A5},,,,
1873,06037203720,Los Angeles,Los Angeles,3882,1,1,1,1,1,0,1,1,1,6,2023,{986663EB-7842-46C8-B638-D3B1B45033AF},,,,
1874,06059099801,Orange,Westminster,6260,1,1,0,1,1,0,1,1,1,5,2023,{BF35A07C-ABA9-470E-87C1-13B99C194160},,,,
1875,06059099802,Orange,Westminster,4611,1,1,1,1,1,0,1,1,1,6,2023,{BB2EBDAE-EAE3-4691-A1AE-19D69914218B},,,,
1876,06059099803,Orange,Westminster,5893,1,1,1,1,1,0,1,1,1,6,2023,{EBE0C5E8-390A-400A-97C7-A6C492FEEB2C},,,,
1877,06037575801,Los Angeles,Long Beach,2270,1,1,1,1,1,0,0,1,1,5,2023,{5560DD8F-0FD1-4E3B-A8B1-EF24D7A444AB},,,,
1878,06037211803,Los Angeles,Los Angeles,3326,1,1,0,0,1,0,1,0,0,2,2023,{116E0682-07EC-4209-B1FC-37074643E88A},,,,
1879,06037211922,Los Angeles,Los Angeles,3674,1,1,0,0,1,0,1,1,0,3,2023,{64CFC9B9-780E-4C5F-AFA5-1C34B23DA162},,,,
1880,06037212501,Los Angeles,Los Angeles,1864,1,1,0,0,1,0,1,1,0,3,2023,{0A841247-8DD4-4C53-9DA9-69A224F63300},,,,
1881,06037241201,Los Angeles,Los Angeles,3383,1,1,1,1,1,0,1,1,1,6,2023,{3EFBDAC7-7D40-4ECA-B10B-198E39B16D62},,,,
1882,06059075004,Orange,Santa Ana,4727,1,1,1,0,1,0,1,1,1,5,2023,{4E2B277B-F2AE-4B14-A41B-C0E437529411},,,,
1883,06059076102,Orange,Orange,8914,1,1,0,0,1,1,0,1,1,4,2023,{9F2F54FC-AA75-447A-A8E9-F9A3F7220113},,,,
1884,06059076103,Orange,Garden Grove,9847,1,1,1,1,1,1,1,1,1,7,2023,{9DC790BC-D21B-441F-AB2A-322717A23443},,,,
1885,06037203900,Los Angeles,Los Angeles,3181,1,1,1,1,1,0,1,1,1,6,2023,{163A1F5B-3D5D-4A95-9CFC-F2A064CCA9A4},,,,
1886,06037204110,Los Angeles,Los Angeles,3372,1,1,1,1,1,0,1,1,0,5,2023,{C802BD24-0029-4E63-9ED9-69FB17457CB5},,,,
1887,06037204120,Los Angeles,Los Angeles,2638,1,1,1,0,1,0,0,1,1,4,2023,{8117D425-33B3-4CBC-988B-CDBF787E4540},,,,
1888,06037204300,Los Angeles,Los Angeles,5357,1,1,1,1,1,0,0,1,1,5,2023,{ECD99445-2C94-42BA-BC03-F787545064B8},,,,
1889,06037204600,Los Angeles,Los Angeles,4092,1,1,1,1,1,0,1,1,0,5,2023,{173501E9-6275-4117-9BE8-CF706944009F},,,,
1890,06037204700,Los Angeles,Los Angeles,5224,1,1,1,0,1,0,1,1,1,5,2023,{8446B7E7-EE3A-4D36-8716-6A2AF0DEE90D},,,,
1891,06037204810,Los Angeles,Los Angeles,4947,1,1,1,0,0,0,1,1,1,4,2023,{F0AC954C-FF35-487F-93CF-6729B6854D0E},,,,
1892,06037204820,Los Angeles,Los Angeles,2242,1,1,1,0,1,0,1,1,1,5,2023,{D4111420-EA3E-4CAC-8981-EB4D31FDC800},,,,
1893,06037204910,Los Angeles,Los Angeles,3162,1,1,1,1,1,0,0,1,1,5,2023,{3CB0312E-E600-41A3-8599-6FC7D17C8A0D},,,,
1894,06059099902,Orange,Westminster,4458,0,1,1,0,0,1,1,1,1,5,2023,{7522D2EC-2B05-4105-AEC8-179BAA582708},,,,
1895,06037535001,Los Angeles,Unincorporated,4076,1,1,1,0,1,0,1,1,1,5,2023,{02A32C50-FFA6-4DD2-93C4-874923BFBFAE},,,,
1896,06037603005,Los Angeles,Gardena,6771,1,1,1,0,1,0,1,0,1,4,2023,{44A7474A-7F57-467E-A338-2D3CCE97FD5A},,,,
1897,06037604001,Los Angeles,Lawndale,5119,1,1,1,0,0,0,0,1,0,2,2023,{1042F081-BF8D-46AD-9D7F-667A69394AD3},,,,
1898,06037104203,Los Angeles,Los Angeles,5178,1,1,1,0,1,0,1,1,1,5,2023,{8359802D-F9E5-4DDD-A47E-7A25D7E36834},,,,
1899,06037203800,Los Angeles,Los Angeles,4637,1,1,0,1,1,0,1,1,1,5,2023,{E5EEDF1D-CCAA-4F04-989F-8C41B4CBFF2E},,,,
1900,06037208610,Los Angeles,Los Angeles,4382,1,1,0,1,1,0,0,1,1,4,2023,{2F235C02-7804-4ABA-8D8A-F9FB9A9BA510},,,,
1901,06037208620,Los Angeles,Los Angeles,4010,1,1,0,1,1,0,0,0,0,2,2023,{280F03C2-6303-4BCA-8630-8F2E8D2A3576},,,,
1902,06037208903,Los Angeles,Los Angeles,3758,1,1,1,0,1,0,1,1,1,5,2023,{6731E8B8-EA9B-4011-9297-1E208A8BDECF},,,,
1903,06037209300,Los Angeles,Los Angeles,4619,1,1,0,1,1,0,1,1,0,4,2023,{38BFD0D8-10B9-44D2-BCB2-CD87F50ED1CF},,,,
1904,06037209510,Los Angeles,Los Angeles,2946,1,1,0,0,1,0,1,1,1,4,2023,{6FAFCEE0-50F8-413A-B532-7DEDA1270B29},,,,
1905,06037210010,Los Angeles,Los Angeles,3336,1,1,1,1,1,0,1,1,0,5,2023,{1E8A5C5E-E089-40F2-AA75-1A805F512733},,,,
1906,06037190520,Los Angeles,Los Angeles,3864,1,0,1,1,1,0,1,1,0,5,2023,{EFF9C0C9-F35A-423B-99E4-D7DA3CFFEC27},,,,
1907,06037190902,Los Angeles,Los Angeles,3711,1,0,0,1,1,0,1,0,0,3,2023,{A316AAFF-EC4F-41B1-B6C0-EB8420431DE4},,,,
1908,06037191110,Los Angeles,Los Angeles,3104,1,0,1,1,1,0,1,0,0,4,2023,{A630187A-963E-431D-93C5-B44C0563AC66},,,,
1909,06037191120,Los Angeles,Los Angeles,3775,1,0,1,1,1,0,1,0,0,4,2023,{5FDF2F42-6FBD-4E84-A2D4-21495C944B01},,,,
1910,06037191201,Los Angeles,Los Angeles,5007,1,0,1,1,1,0,1,0,0,4,2023,{513517A6-235C-42C6-A040-CC0BFCE8B40F},,,,
1911,06037191500,Los Angeles,Los Angeles,5503,0,1,0,0,1,0,1,1,1,4,2023,{C349902A-934B-4220-B818-FF6A3EA25B60},,,,
1912,06037191610,Los Angeles,Los Angeles,3938,1,1,0,0,1,0,1,1,1,4,2023,{9D81535A-6449-4486-9A58-3C0DBE2832EC},,,,
1913,06037191620,Los Angeles,Los Angeles,2857,1,1,1,1,1,0,1,1,1,6,2023,{F5367CB9-D829-4B7F-8556-007D40312777},,,,
1914,06037191710,Los Angeles,Los Angeles,2633,1,1,1,1,1,0,1,1,0,5,2023,{5AFCCE5D-2AB3-4230-9554-B463D3A8FFC4},,,,
1915,06059099233,Orange,Fountain Valley,3319,0,1,1,1,0,0,1,1,0,4,2023,{9D0B3A86-D83B-4F77-9E9C-A8304ED182CA},,,,
1916,06059062628,Orange,Irvine,3778,1,1,0,0,1,1,1,0,0,3,2023,{05CB098F-7B93-4902-AD5D-CD6F8C9A8A87},,,,
1917,06059001103,Orange,La Habra,4907,0,1,1,1,1,1,1,1,1,7,2023,{B089FFDE-2030-4591-8827-95A86C637176},,,,
1918,06037407302,Los Angeles,Unincorporated,3535,0,1,1,0,0,1,1,1,1,5,2023,{CCA304A8-E06A-40DC-A92D-ED28769D3D1A},,,,
1919,06037530902,Los Angeles,Unincorporated,3844,1,1,1,1,1,0,1,1,1,6,2023,{B68632D8-5BD6-4978-BB82-F39F2FDA6196},,,,
1920,06037221110,Los Angeles,Los Angeles,3539,1,1,1,1,1,0,1,1,1,6,2023,{386FF8D1-C3DA-4762-A7AC-9BBBA08593C6},,,,
1921,06037212303,Los Angeles,Los Angeles,3941,1,1,1,0,1,0,1,1,0,4,2023,{82CFBCB2-8BC0-42E4-A456-6B1F4EC8A547},,,,
1922,06037201200,Los Angeles,Los Angeles,2791,1,1,1,0,0,0,1,1,0,3,2023,{8CF969D5-B0E1-47B6-9520-93288AFD86EE},,,,
1923,06037191203,Los Angeles,Los Angeles,2345,1,1,1,0,1,0,1,1,1,5,2023,{5B45F9A1-2245-4FAD-B106-AC7A6BD92ADA},,,,
1924,06037119400,Los Angeles,Los Angeles,5307,1,1,1,1,1,0,1,1,1,6,2023,{E386BD42-8239-4E4A-8C77-2ACC9E5F1C7F},,,,
1925,06037296600,Los Angeles,Los Angeles,5264,1,1,0,1,1,1,1,1,1,6,2023,{72083545-80A0-4A3C-83AA-3475723676D7},,,,
1926,06037575300,Los Angeles,Long Beach,4379,1,1,1,1,1,0,0,1,1,5,2023,{4672C766-9B7F-4D31-B9C9-30489BD57307},,,,
1927,06037554001,Los Angeles,Bellflower,4447,1,1,1,1,0,1,0,1,1,5,2023,{1BE9E070-1B6F-4689-9DA1-6E3AD3EF9870},,,,
1928,06037535501,Los Angeles,South Gate,3371,1,1,1,0,1,0,1,1,1,5,2023,{9EC1E746-B425-4144-BCCC-FCC02BCD35F9},,,,
1929,06037237300,Los Angeles,Los Angeles,5650,0,1,0,1,0,0,1,1,1,4,2023,{C0A3A40C-D352-417E-91AB-4EEBD3C2207A},,,,
1930,06037227010,Los Angeles,Los Angeles,5104,1,1,1,1,1,0,1,1,1,6,2023,{62547939-EE41-472B-AB29-488395AFAA37},,,,
1931,06037219300,Los Angeles,Los Angeles,3826,1,1,1,0,1,0,0,0,0,2,2023,{B29D0C0C-9166-40A1-AEFF-BA8CA350179D},,,,
1932,06037204420,Los Angeles,Los Angeles,3088,1,1,1,1,1,0,0,1,1,5,2023,{44630039-4453-4386-A86B-60A0DF62BF7F},,,,
1933,06037211320,Los Angeles,Los Angeles,3399,1,1,1,0,1,0,0,1,1,4,2023,{9456C5BB-8C81-49D1-BDD1-045082A99C16},,,,
1934,06037218120,Los Angeles,Los Angeles,3749,1,1,1,1,1,0,1,1,1,6,2023,{B611AE72-C86C-4D37-8AC8-95C55EB204B7},,,,
1935,06037209403,Los Angeles,Los Angeles,4420,1,1,1,0,1,0,1,1,1,5,2023,{34A301B6-8B8F-4BD7-B18A-250D81463520},,,,
1936,06037208902,Los Angeles,Los Angeles,2529,1,1,1,0,1,0,1,1,1,5,2023,{77811BDD-5F68-47A8-84D4-1057EB23BFC8},,,,
1937,06037212203,Los Angeles,Los Angeles,2577,1,1,1,1,1,0,0,1,0,4,2023,{66F0C53D-EFFB-4F09-BA8B-7DC3CAB50715},,,,
1938,06037433901,Los Angeles,El Monte,5625,1,1,1,0,1,1,1,1,1,6,2023,{1A177C66-B0B6-42F5-BFF9-C391AD136F2E},,,,
1939,06071001501,San Bernardino,Ontario,3536,1,1,1,0,1,1,0,1,0,4,2023,{BD528F29-D045-4680-BDB4-CCD7ED63E78C},,,,
1940,06071003505,San Bernardino,Rialto,8036,1,1,1,0,1,1,0,1,1,5,2023,{20A2D847-3561-4E1C-9C38-16C6B599BAC2},,,,
1941,06071003801,San Bernardino,Rialto,5309,0,1,1,0,0,1,1,1,1,5,2023,{E751AC28-ECA0-4828-9E77-061422DE229D},,,,
1942,06071004510,San Bernardino,San Bernardino,4918,1,1,0,0,0,1,1,0,1,3,2023,{247018A7-D106-4F50-AD69-45351940290A},,,,
1943,06037139303,Los Angeles,Los Angeles,4477,1,0,1,1,1,0,1,0,1,5,2023,{810198B5-7065-45E2-A53A-161FB5C9896F},,,,
1944,06037123410,Los Angeles,Los Angeles,3826,1,0,1,0,1,0,1,0,0,3,2023,{D13FD460-CB17-4579-B848-350A80802D8A},,,,
1945,06037120010,Los Angeles,Los Angeles,2617,1,1,1,0,1,0,1,1,0,4,2023,{3917661B-BA85-4723-B6BF-8E03CBC9FF9F},,,,
1946,06037117510,Los Angeles,Los Angeles,3878,1,1,1,0,1,0,1,1,1,5,2023,{F1F7DBEF-FF39-49A2-B888-FCD2D1FB56CA},,,,
1947,06037576501,Los Angeles,Long Beach,3186,1,1,1,0,0,0,1,1,1,4,2023,{06514738-45A6-44CB-A933-388EC7F7863C},,,,
1948,06037294810,Los Angeles,Los Angeles,4071,1,1,1,0,1,0,1,1,1,5,2023,{B5122D46-9682-41C1-B8C5-791404E24C79},,,,
1949,06071012103,San Bernardino,Unincorporated,3009,1,0,1,1,1,0,1,0,0,4,2023,{9058670C-2F85-4A38-92FE-B98E904EFAC3},,,,
1950,06071009913,San Bernardino,Victorville,6628,1,1,1,1,0,1,1,1,1,6,2023,{8CAD0D38-F246-4D99-BD3B-599E53946015},,,,
1951,06071010422,San Bernardino,Twentynine Palms,1958,1,0,1,1,1,1,0,0,1,5,2023,{E00AA4A5-4F99-46FA-AEAB-53EC09144768},,,,
1952,06071011205,San Bernardino,Big Bear Lake,1104,1,0,1,1,1,0,1,0,1,5,2023,{3E5FDFA3-1091-490E-8016-1F44D6C5E3FB},,,,
1953,06071004603,San Bernardino,San Bernardino,6142,1,1,0,1,0,0,1,0,1,3,2023,{7BA504EF-4EEE-4A15-BEE7-BF1EDCF8054D},,,,
1954,06071012500,San Bernardino,Colton,4645,1,1,1,1,1,1,1,1,1,7,2023,{7F834013-3A51-49BE-A606-43DAA4E18496},,,,
1955,06111000701,Ventura,Santa Paula,7887,1,1,1,0,1,1,0,1,1,5,2023,{0FCE0191-2901-46AD-8319-F63FB6A0E9F9},,,,
1956,06111003801,Ventura,Oxnard,4871,1,1,1,0,1,1,1,1,1,6,2023,{F86501C1-2403-4EF4-814D-D79C75B90685},,,,
1957,06111003010,Ventura,Oxnard,2949,1,1,1,0,0,1,0,1,1,4,2023,{17D62E6C-EFF7-4A43-8E58-981FB09025CD},,,,
1958,06111000304,Ventura,Unincorporated,4572,1,1,1,1,1,1,1,1,1,7,2023,{66903498-AA38-48F2-89AB-AD50FAEF131F},,,,
1959,06037573002,Los Angeles,Long Beach,3464,1,1,1,0,0,0,1,1,1,4,2023,{91E9A2B8-5FDA-488D-9154-1B669FC00EE9},,,,
1960,06037552900,Los Angeles,Norwalk,6497,1,1,0,1,0,0,1,0,0,2,2023,{8A0340B0-C369-4F7E-A82E-EE9215A7290B},,,,
1961,06037242300,Los Angeles,Los Angeles,5018,1,1,1,1,0,0,1,1,1,5,2023,{4897D8D6-8E6A-4F1D-A2EF-202A5B755DD1},,,,
1962,06037535503,Los Angeles,South Gate,2456,1,1,1,0,1,0,1,1,0,4,2023,{608EC007-7F29-4343-B7A9-A1CD34431C9B},,,,
1963,06037534201,Los Angeles,Bell Gardens,4387,1,1,1,0,1,1,1,1,1,6,2023,{1505C16C-047B-4520-A2DB-094EB2BB68F5},,,,
1964,06037541700,Los Angeles,Lynwood,6372,1,1,1,0,0,0,1,1,0,3,2023,{E5C41C6F-4E08-43BE-B085-E14C1FA32E7C},,,,
1965,06037533603,Los Angeles,Bell,6336,1,1,1,0,1,0,1,1,1,5,2023,{981F7269-C413-464D-8BD8-70348F14B9FD},,,,
1966,06037980015,Los Angeles,Los Angeles,1028,1,1,1,0,1,1,0,0,1,4,2023,{13DAA52D-3434-47C1-AE1B-3EDD44428409},,,,
1967,06065044804,Riverside,Palm Springs,2618,1,1,0,1,0,0,1,1,0,3,2023,{FFEF9B65-8C8C-47D0-B536-472BA507EEFC},,,,
1968,06037403401,Los Angeles,Walnut,4893,0,1,1,0,1,0,1,0,1,4,2023,{3BF9F44D-2893-49B3-8B74-494E5DF6111E},,,,
1969,06037408800,Los Angeles,Pomona,4311,1,1,1,0,0,0,1,1,1,4,2023,{C4F653B8-9EFD-48AB-8EA2-2AC976BA54EA},,,,
1970,06037433601,Los Angeles,Rosemead,5477,1,1,1,0,1,0,1,1,0,4,2023,{52E81EE9-6F68-4633-B5BF-7542574DE308},,,,
1971,06037403402,Los Angeles,Walnut,3423,0,1,1,0,1,1,1,0,1,5,2023,{EF233F7E-D50A-4661-8A96-7A6E4B53613A},,,,
1972,06037403404,Los Angeles,Walnut,2282,0,1,1,0,1,0,1,0,1,4,2023,{BA27379B-4079-4A9E-BB89-A12FDC760694},,,,
1973,06037430101,Los Angeles,Duarte,4889,1,1,1,1,0,0,1,0,1,4,2023,{5DC301A1-F361-4B3C-A8F1-C0045897A0BC},,,,
1974,06037430102,Los Angeles,Duarte,4865,0,1,1,1,0,0,1,1,0,4,2023,{0CABBBC8-1433-4ECF-BC3D-0383EA61D61C},,,,
1975,06037434001,Los Angeles,El Monte,4315,1,1,1,0,1,1,1,1,1,6,2023,{B21710A0-A3FA-4BF8-B391-549531F58D88},,,,
1976,06071001702,San Bernardino,Ontario,5836,0,1,1,0,1,1,1,1,0,5,2023,{02D2A6AD-971D-4F3C-98CA-D0D121368FF5},,,,
1977,06071003000,San Bernardino,Fontana,3219,1,1,1,0,1,1,1,1,0,5,2023,{A0A75962-132F-465B-B679-3526208054CE},,,,
1978,06071004604,San Bernardino,San Bernardino,5514,1,1,1,1,0,1,1,1,1,6,2023,{6F6D4EA4-96A2-4E87-85AD-49BEA91524C9},,,,
1979,06071012001,San Bernardino,Barstow,5976,0,1,1,1,0,0,1,0,1,4,2023,{AF854164-78CD-4037-948C-0DD343F5DA57},,,,
1980,06025011202,Imperial,El Centro,6418,1,1,1,1,1,1,1,1,1,7,2023,{21810C8E-F329-4175-9DFF-950F5F06FF50},,,,
1981,06037291110,Los Angeles,Los Angeles,4660,1,1,1,1,1,0,1,1,1,6,2023,{2728C400-E632-42E6-B98D-F60C956AF411},,,,
1982,06037291210,Los Angeles,Los Angeles,4960,1,1,0,1,1,0,1,1,1,5,2023,{BE10BD94-A9FE-4B3A-B033-D124E8578F17},,,,
